,CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyality_level,Cluster_2,Cluster_3,Cluster_5
926,13576.0,11,130,6703.300000000001,1,1,1,111,3,0,0,0,0
927,13577.0,26,85,1658.3,2,1,1,211,4,0,0,0,0
928,13579.0,15,23,467.0400000000001,1,3,2,132,6,1,0,0,0
929,13581.0,310,10,118.0,3,3,3,333,9,2,0,1,2
930,13583.0,156,53,781.03,3,2,2,322,7,1,0,1,2
931,13584.0,307,24,142.4,3,2,3,323,8,2,0,1,2
932,13587.0,32,11,347.0,2,3,3,233,8,2,0,0,0
933,13588.0,16,180,2445.12,1,1,1,111,3,0,0,0,0
934,13589.0,15,21,379.65000000000003,1,3,2,132,6,1,0,0,0
935,13590.0,12,89,1976.12,1,1,1,111,3,0,0,0,0
936,13591.0,65,58,1117.1299999999997,2,2,1,221,5,0,0,0,0
937,13592.0,36,16,247.95999999999998,2,3,3,233,8,2,0,0,0
938,13593.0,109,128,1965.08,3,1,1,311,5,0,0,0,0
939,13594.0,53,26,396.97,2,2,2,222,6,1,0,0,0
940,13596.0,6,146,664.11,1,1,2,112,4,0,0,0,0
941,13598.0,48,36,147.29000000000005,2,2,3,223,7,1,0,0,0
942,13599.0,2,263,5026.85,1,1,1,111,3,0,0,0,0
943,13600.0,313,19,219.51999999999998,3,3,3,333,9,2,0,1,2
944,13601.0,46,99,693.32,2,1,2,212,5,0,0,0,0
945,13602.0,65,23,428.89,2,3,2,232,7,1,0,0,0
946,13603.0,27,27,164.34,2,2,3,223,7,1,0,0,0
947,13606.0,30,40,276.75,2,2,3,223,7,1,0,0,0
948,13607.0,41,97,675.5100000000001,2,1,2,212,5,0,0,0,0
949,13610.0,13,217,1065.8799999999999,1,1,2,112,4,0,0,0,0
950,13611.0,90,74,1140.7999999999997,3,1,1,311,5,0,0,0,0
951,13614.0,25,195,1585.46,2,1,1,211,4,0,0,0,0
952,13615.0,313,24,399.99,3,2,2,322,7,1,0,1,2
953,13617.0,41,44,544.1800000000001,2,2,2,222,6,1,0,0,0
954,13618.0,174,13,177.34,3,3,3,333,9,2,0,1,2
955,13621.0,117,19,213.85,3,3,3,333,9,2,0,0,0
956,13623.0,31,83,652.4000000000001,2,1,2,212,5,0,0,0,0
957,13626.0,253,19,257.22999999999996,3,3,3,333,9,2,0,1,2
958,13627.0,60,94,1624.0200000000002,2,1,1,211,4,0,0,0,0
959,13629.0,24,59,7792.360000000001,1,2,1,121,4,0,0,0,0
960,13630.0,6,80,1995.6799999999998,1,1,1,111,3,0,0,0,0
961,13631.0,100,12,3021.77,3,3,1,331,7,1,0,0,0
962,13632.0,25,146,2114.68,2,1,1,211,4,0,0,0,0
963,13634.0,34,186,1547.3599999999997,2,1,1,211,4,0,0,0,0
964,13635.0,68,62,1071.03,2,2,2,222,6,1,0,0,0
965,13636.0,37,64,941.62,2,2,2,222,6,1,0,0,0
966,13637.0,53,99,804.3,2,1,2,212,5,0,0,0,0
967,13638.0,16,8,122.64,1,3,3,133,7,1,0,0,0
968,13639.0,75,40,1033.3400000000001,2,2,2,222,6,1,0,0,0
969,13642.0,216,57,312.28000000000003,3,2,3,323,8,2,0,1,2
970,13643.0,32,28,519.44,2,2,2,222,6,1,0,0,0
971,13644.0,9,148,2597.5200000000004,1,1,1,111,3,0,0,0,0
972,13645.0,121,5,252.1,3,3,3,333,9,2,0,0,0
973,13647.0,10,79,1640.2200000000003,1,1,1,111,3,0,0,0,0
974,13649.0,257,23,346.6,3,3,3,333,9,2,0,1,2
975,13650.0,17,98,1809.34,1,1,1,111,3,0,0,0,0
976,13651.0,36,6,94.2,2,3,3,233,8,2,0,0,0
977,13652.0,46,63,1095.08,2,2,2,222,6,1,0,0,0
978,13654.0,44,166,2707.33,2,1,1,211,4,0,0,0,0
979,13655.0,115,56,932.97,3,2,2,322,7,1,0,0,0
980,13656.0,165,49,379.65000000000003,3,2,2,322,7,1,0,1,2
981,13657.0,11,16,382.14,1,3,2,132,6,1,0,0,0
982,13658.0,10,112,2421.47,1,1,1,111,3,0,0,0,0
983,13659.0,198,107,1540.65,3,1,1,311,5,0,0,1,2
984,13662.0,86,57,862.5799999999999,2,2,2,222,6,1,0,0,0
985,13663.0,180,13,189.46999999999997,3,3,3,333,9,2,0,1,2
986,13666.0,61,12,84.65,2,3,3,233,8,2,0,0,0
987,13667.0,150,83,299.04999999999995,3,1,3,313,7,1,0,1,2
988,13668.0,3,494,6162.3099999999995,1,1,1,111,3,0,0,0,4
989,13669.0,51,9,218.55,2,3,3,233,8,2,0,0,0
990,13670.0,76,25,349.7,2,2,3,223,7,1,0,0,0
991,13672.0,302,16,1.0,3,3,3,333,9,2,0,1,2
992,13673.0,19,60,387.44000000000005,1,2,2,122,5,0,0,0,0
993,13675.0,152,25,486.82000000000005,3,2,2,322,7,1,0,1,2
994,13678.0,152,16,232.6,3,3,3,333,9,2,0,1,2
995,13680.0,2,215,2199.01,1,1,1,111,3,0,0,0,0
996,13681.0,18,57,827.83,1,2,2,122,5,0,0,0,0
997,13682.0,188,3,59.5,3,3,3,333,9,2,0,1,2
998,13684.0,286,30,62.13000000000001,3,2,3,323,8,2,0,1,2
999,13685.0,3,39,3119.44,1,2,1,121,4,0,0,0,0
1000,13686.0,183,8,72.0,3,3,3,333,9,2,0,1,2
1001,13689.0,64,6,910.0,2,3,2,232,7,1,0,0,0
1002,13690.0,60,9,172.25,2,3,3,233,8,2,0,0,0
1003,13692.0,25,55,1466.8699999999997,2,2,1,221,5,0,0,0,0
1004,13693.0,326,4,1.0,3,3,3,333,9,2,0,1,2
1005,13694.0,4,584,62690.54,1,1,1,111,3,0,0,0,4
1006,13695.0,32,90,2504.13,2,1,1,211,4,0,0,0,0
1007,13697.0,39,12,151.3,2,3,3,233,8,2,0,0,0
1008,13699.0,156,14,308.58,3,3,3,333,9,2,0,1,2
1009,13700.0,27,194,2248.63,2,1,1,211,4,0,0,0,0
1010,13703.0,319,1,99.5,3,3,3,333,9,2,0,1,2
1011,13704.0,6,135,2295.3100000000004,1,1,1,111,3,0,0,0,0
1012,13705.0,8,28,711.86,1,2,2,122,5,0,0,0,0
1013,13706.0,303,20,330.79,3,3,3,333,9,2,0,1,2
1014,13707.0,268,48,806.41,3,2,2,322,7,1,0,1,2
1015,13708.0,272,49,285.3299999999999,3,2,3,323,8,2,0,1,2
1016,13709.0,4,345,6228.71,1,1,1,111,3,0,0,0,4
1017,13710.0,32,8,180.48,2,3,3,233,8,2,0,0,0
1018,13711.0,219,13,252.06000000000003,3,3,3,333,9,2,0,1,2
1019,13712.0,247,10,228.83999999999997,3,3,3,333,9,2,0,1,2
1020,13715.0,282,107,1051.99,3,1,2,312,6,1,0,1,2
1021,13716.0,270,21,138.28,3,3,3,333,9,2,0,1,2
1022,13717.0,33,103,1432.2600000000002,2,1,1,211,4,0,0,0,0
1023,13718.0,247,12,306.55,3,3,3,333,9,2,0,1,2
1024,13719.0,16,60,1041.68,1,2,2,122,5,0,0,0,0
1025,13720.0,117,43,799.9,3,2,2,322,7,1,0,0,0
1026,13721.0,37,28,524.1400000000001,2,2,2,222,6,1,0,0,0
1027,13722.0,121,86,2369.16,3,1,1,311,5,0,0,0,0
1028,13723.0,218,6,199.85000000000002,3,3,3,333,9,2,0,1,2
1029,13725.0,50,118,1809.8099999999997,2,1,1,211,4,0,0,0,0
1030,13726.0,39,42,1079.6599999999999,2,2,2,222,6,1,0,0,0
1031,13727.0,29,20,333.48,2,3,3,233,8,2,0,0,0
1032,13728.0,37,63,1016.1400000000001,2,2,2,222,6,1,0,0,0
1033,13730.0,136,43,752.6,3,2,2,322,7,1,0,0,0
1034,13731.0,220,38,610.59,3,2,2,322,7,1,0,1,2
1035,13732.0,29,33,491.86000000000007,2,2,2,222,6,1,0,0,0
1036,13735.0,25,207,2764.4799999999996,2,1,1,211,4,0,0,0,0
1037,13736.0,6,193,721.9000000000001,1,1,2,112,4,0,0,0,0
1038,13737.0,201,30,339.6,3,2,3,323,8,2,0,1,2
1039,13739.0,19,3,216.9,1,3,3,133,7,1,0,0,0
1040,13740.0,241,23,350.75,3,3,3,333,9,2,0,1,2
1041,13741.0,72,35,666.33,2,2,2,222,6,1,0,0,0
1042,13742.0,17,315,3079.27,1,1,1,111,3,0,0,0,0
1043,13743.0,3,42,1340.15,1,2,1,121,4,0,0,0,0
1044,13744.0,96,63,1080.52,3,2,2,322,7,1,0,0,0
1045,13745.0,152,26,291.53999999999996,3,2,3,323,8,2,0,1,2
1046,13747.0,374,1,79.6,3,3,3,333,9,2,0,1,2
1047,13748.0,96,28,948.2499999999999,3,2,2,322,7,1,0,0,0
1048,13750.0,54,24,1647.26,2,2,1,221,5,0,0,0,0
1049,13751.0,289,9,296.25,3,3,3,333,9,2,0,1,2
1050,13752.0,125,75,1175.3799999999999,3,1,1,311,5,0,0,0,0
1051,13753.0,288,35,741.26,3,2,2,322,7,1,0,1,2
1052,13754.0,152,12,282.6,3,3,3,333,9,2,0,1,2
1053,13755.0,4,322,2101.3900000000003,1,1,1,111,3,0,0,0,0
1054,13756.0,3,143,5145.120000000001,1,1,1,111,3,0,0,0,0
1055,13758.0,12,117,3190.55,1,1,1,111,3,0,0,0,0
1056,13759.0,34,25,659.41,2,2,2,222,6,1,0,0,0
1057,13760.0,55,57,286.78999999999996,2,2,3,223,7,1,0,0,0
1058,13761.0,51,70,1070.65,2,2,2,222,6,1,0,0,0
1059,13762.0,205,14,1.0,3,3,3,333,9,2,0,1,2
1060,13763.0,64,17,1689.46,2,3,1,231,6,1,0,0,0
1061,13764.0,71,207,1519.42,2,1,1,211,4,0,0,0,0
1062,13767.0,3,399,16945.71,1,1,1,111,3,0,0,0,4
1063,13769.0,3,143,2771.87,1,1,1,111,3,0,0,0,0
1064,13771.0,65,120,2631.7,2,1,1,211,4,0,0,0,0
1065,13772.0,34,173,1122.63,2,1,1,211,4,0,0,0,0
1066,13774.0,82,22,345.0,2,3,3,233,8,2,0,0,0
1067,13777.0,1,219,25748.350000000002,1,1,1,111,3,0,0,0,4
1068,13778.0,104,9,178.7,3,3,3,333,9,2,0,0,0
1069,13780.0,8,57,360.01000000000005,1,2,3,123,6,1,0,0,0
1070,13781.0,251,17,127.84,3,3,3,333,9,2,0,1,2
1071,13782.0,13,113,908.8599999999999,1,1,2,112,4,0,0,0,0
1072,13784.0,10,31,2462.7899999999995,1,2,1,121,4,0,0,0,0
1073,13786.0,368,7,230.4,3,3,3,333,9,2,0,1,2
1074,13787.0,76,31,309.04,2,2,3,223,7,1,0,0,0
1075,13790.0,5,45,348.79999999999995,1,2,3,123,6,1,0,0,0
1076,13791.0,44,17,1047.68,2,3,2,232,7,1,0,0,0
1077,13792.0,67,13,195.54999999999995,2,3,3,233,8,2,0,0,0
1078,13798.0,2,438,36352.87,1,1,1,111,3,0,0,0,4
1079,13799.0,117,39,688.8600000000001,3,2,2,322,7,1,0,0,0
1080,13800.0,310,33,558.32,3,2,2,322,7,1,0,1,2
1081,13801.0,67,23,324.79999999999995,2,3,3,233,8,2,0,0,0
1082,13802.0,139,66,3906.2699999999995,3,2,1,321,6,1,0,0,0
1083,13803.0,256,17,277.07000000000005,3,3,3,333,9,2,0,1,2
1084,13804.0,31,135,2588.39,2,1,1,211,4,0,0,0,0
1085,13805.0,53,13,924.5999999999999,2,3,2,232,7,1,0,0,0
1086,13806.0,64,10,256.38,2,3,3,233,8,2,0,0,0
1087,13807.0,368,7,112.6,3,3,3,333,9,2,0,1,2
1088,13808.0,6,76,1747.6600000000003,1,1,1,111,3,0,0,0,0
1089,13809.0,306,12,155.05,3,3,3,333,9,2,0,1,2
1090,13810.0,29,36,899.51,2,2,2,222,6,1,0,0,0
1091,13811.0,184,14,591.75,3,3,2,332,8,2,0,1,2
1092,13812.0,43,36,539.0,2,2,2,222,6,1,0,0,0
1093,13813.0,40,71,1353.4099999999999,2,2,1,221,5,0,0,0,0
1094,13814.0,57,58,1562.1200000000001,2,2,1,221,5,0,0,0,0
1095,13815.0,23,177,4014.91,1,1,1,111,3,0,0,0,0
1096,13816.0,24,33,555.04,1,2,2,122,5,0,0,0,0
1097,13817.0,30,24,382.97999999999996,2,2,2,222,6,1,0,0,0
1098,13819.0,302,36,1140.35,3,2,1,321,6,1,0,1,2
1099,13821.0,145,59,385.64,3,2,2,322,7,1,0,1,0
1100,13822.0,6,96,632.0,1,1,2,112,4,0,0,0,0
1101,13823.0,19,40,957.66,1,2,2,122,5,0,0,0,0
1102,13824.0,33,46,1698.94,2,2,1,221,5,0,0,0,0
1103,13826.0,159,12,174.65,3,3,3,333,9,2,0,1,2
1104,13827.0,58,92,409.8,2,1,2,212,5,0,0,0,0
1105,13828.0,23,15,209.49000000000004,1,3,3,133,7,1,0,0,0
1106,13829.0,360,1,1.0,3,3,3,333,9,2,0,1,2
1107,13831.0,17,72,2198.45,1,1,1,111,3,0,0,0,0
1108,13832.0,18,4,40.949999999999996,1,3,3,133,7,1,0,0,0
1109,13833.0,160,28,383.8499999999999,3,2,2,322,7,1,0,1,2
1110,13835.0,26,55,834.57,2,2,2,222,6,1,0,0,0
1111,13837.0,212,18,266.59000000000003,3,3,3,333,9,2,0,1,2
1112,13838.0,6,165,674.82,1,1,2,112,4,0,0,0,0
1113,13841.0,253,1,85.0,3,3,3,333,9,2,0,1,2
1114,13842.0,59,206,3385.6200000000003,2,1,1,211,4,0,0,0,0
1115,13844.0,12,20,361.62,1,3,3,133,7,1,0,0,0
1116,13845.0,65,9,312.98,2,3,3,233,8,2,0,0,0
1117,13846.0,25,58,847.6099999999999,2,2,2,222,6,1,0,0,0
1118,13848.0,93,5,1255.0,3,3,1,331,7,1,0,0,0
1119,13849.0,52,101,1537.95,2,1,1,211,4,0,0,0,0
1120,13850.0,89,94,1586.8100000000002,3,1,1,311,5,0,0,0,0
1121,13851.0,96,81,2651.4599999999996,3,1,1,311,5,0,0,0,0
1122,13853.0,9,24,1056.94,1,2,2,122,5,0,0,0,0
1123,13854.0,9,114,8025.0199999999995,1,1,1,111,3,0,0,0,0
1124,13856.0,169,17,363.4,3,3,3,333,9,2,0,1,2
1125,13858.0,58,11,216.17000000000002,2,3,3,233,8,2,0,0,0
1126,13859.0,327,28,201.16,3,2,3,323,8,2,0,1,2
1127,13860.0,2,77,1240.0000000000002,1,1,1,111,3,0,0,0,0
1128,13862.0,19,142,2187.3100000000004,1,1,1,111,3,0,0,0,0
1129,13863.0,246,22,299.55999999999995,3,3,3,333,9,2,0,1,2
1130,13865.0,59,30,501.56,2,2,2,222,6,1,0,0,0
1131,13866.0,75,7,145.67,2,3,3,233,8,2,0,0,0
1132,13867.0,32,60,1005.0899999999999,2,2,2,222,6,1,0,0,0
1133,13868.0,8,33,3192.54,1,2,1,121,4,0,0,0,0
1134,13869.0,124,304,3083.65,3,1,1,311,5,0,0,0,0
1135,13870.0,3,118,2751.2500000000005,1,1,1,111,3,0,0,0,0
1136,13871.0,23,338,6389.8,1,1,1,111,3,0,0,0,4
1137,13873.0,120,24,381.7,3,2,2,322,7,1,0,0,0
1138,13874.0,359,18,540.45,3,3,2,332,8,2,0,1,2
1139,13875.0,54,104,1786.79,2,1,1,211,4,0,0,0,0
1140,13876.0,64,7,122.69999999999999,2,3,3,233,8,2,0,0,0
1141,13877.0,87,3,117.24000000000001,2,3,3,233,8,2,0,0,0
1142,13878.0,55,35,1271.5699999999997,2,2,1,221,5,0,0,0,0
1143,13880.0,22,165,3219.7700000000004,1,1,1,111,3,0,0,0,0
1144,13881.0,4,180,16989.52,1,1,1,111,3,0,0,0,4
1145,13882.0,3,66,1131.28,1,2,1,121,4,0,0,0,0
1146,13883.0,2,155,2538.75,1,1,1,111,3,0,0,0,0
1147,13884.0,8,60,781.3000000000002,1,2,2,122,5,0,0,0,0
1148,13885.0,190,28,506.8,3,2,2,322,7,1,0,1,2
1149,13886.0,72,16,243.56,2,3,3,233,8,2,0,0,0
1150,13887.0,205,19,349.54999999999995,3,3,3,333,9,2,0,1,2
1151,13888.0,120,39,595.67,3,2,2,322,7,1,0,0,0
1152,13889.0,93,15,416.9,3,3,2,332,8,2,0,0,0
1153,13890.0,2,114,1860.8600000000001,1,1,1,111,3,0,0,0,0
1154,13892.0,27,27,632.97,2,2,2,222,6,1,0,0,0
1155,13893.0,298,21,821.1000000000001,3,3,2,332,8,2,0,1,2
1156,13894.0,23,30,535.97,1,2,2,122,5,0,0,0,0
1157,13895.0,22,119,2588.12,1,1,1,111,3,0,0,0,0
1158,13897.0,51,17,311.15999999999997,2,3,3,233,8,2,0,0,0
1159,13898.0,326,12,155.93,3,3,3,333,9,2,0,1,2
1160,13899.0,17,19,388.52,1,3,2,132,6,1,0,0,0
1161,13900.0,184,43,740.9499999999999,3,2,2,322,7,1,0,1,2
1162,13901.0,73,149,2867.2,2,1,1,211,4,0,0,0,0
1163,13904.0,38,26,332.64000000000004,2,2,3,223,7,1,0,0,0
1164,13908.0,80,126,2347.0499999999997,2,1,1,211,4,0,0,0,0
1165,13911.0,58,148,2580.91,2,1,1,211,4,0,0,0,0
1166,13914.0,4,34,613.95,1,2,2,122,5,0,0,0,0
1167,13917.0,50,18,272.03999999999996,2,3,3,233,8,2,0,0,0
1168,13918.0,50,30,1212.8400000000004,2,2,1,221,5,0,0,0,0
1169,13919.0,54,33,350.16,2,2,3,223,7,1,0,0,0
1170,13922.0,352,7,172.24999999999997,3,3,3,333,9,2,0,1,2
1171,13923.0,54,20,351.13000000000005,2,3,3,233,8,2,0,0,0
1172,13924.0,2,137,1682.08,1,1,1,111,3,0,0,0,0
1173,13925.0,37,45,616.65,2,2,2,222,6,1,0,0,0
1174,13926.0,24,11,223.85000000000002,1,3,3,133,7,1,0,0,0
1175,13927.0,75,21,348.99000000000007,2,3,3,233,8,2,0,0,0
1176,13928.0,11,27,464.57,1,2,2,122,5,0,0,0,0
1177,13929.0,170,10,802.85,3,3,2,332,8,2,0,1,2
1178,13930.0,58,17,337.34,2,3,3,233,8,2,0,0,0
1179,13931.0,86,59,1230.93,2,2,1,221,5,0,0,0,0
1180,13932.0,295,16,307.4,3,3,3,333,9,2,0,1,2
1181,13933.0,110,23,608.7899999999998,3,3,2,332,8,2,0,0,0
1182,13934.0,264,31,922.0999999999999,3,2,2,322,7,1,0,1,2
1183,13936.0,172,27,361.2799999999999,3,2,3,323,8,2,0,1,2
1184,13937.0,170,9,158.85,3,3,3,333,9,2,0,1,2
1185,13938.0,36,7,71.66,2,3,3,233,8,2,0,0,0
1186,13939.0,24,46,556.7499999999999,1,2,2,122,5,0,0,0,0
1187,13940.0,18,49,839.14,1,2,2,122,5,0,0,0,0
1188,13941.0,22,47,4912.409999999999,1,2,1,121,4,0,0,0,0
1189,13946.0,80,11,561.57,2,3,2,232,7,1,0,0,0
1190,13947.0,66,5,90.6,2,3,3,233,8,2,0,0,0
1191,13948.0,361,3,101.99999999999999,3,3,3,333,9,2,0,1,2
1192,13949.0,3,160,2427.3199999999997,1,1,1,111,3,0,0,0,0
1193,13950.0,12,36,728.5600000000001,1,2,2,122,5,0,0,0,0
1194,13951.0,177,39,674.4499999999998,3,2,2,322,7,1,0,1,2
1195,13952.0,212,138,3246.091,3,1,1,311,5,0,0,1,2
1196,13953.0,8,20,3515.6799999999994,1,3,1,131,5,0,0,0,0
1197,13954.0,2,30,378.59,1,2,2,122,5,0,0,0,0
1198,13955.0,155,33,322.96,3,2,3,323,8,2,0,1,2
1199,13956.0,6,147,1019.2700000000001,1,1,2,112,4,0,0,0,0
1200,13958.0,373,5,1.0,3,3,3,333,9,2,0,1,2
1201,13959.0,80,90,594.04,2,1,2,212,5,0,0,0,0
1202,13960.0,22,12,230.22,1,3,3,133,7,1,0,0,0
1203,13962.0,22,11,169.55,1,3,3,133,7,1,0,0,0
1204,13963.0,309,35,664.5400000000001,3,2,2,322,7,1,0,1,2
1205,13967.0,146,2,80.7,3,3,3,333,9,2,0,1,2
1206,13969.0,8,626,8956.92,1,1,1,111,3,0,0,0,4
1207,13971.0,9,158,2702.2200000000003,1,1,1,111,3,0,0,0,0
1208,13972.0,71,15,190.25000000000003,2,3,3,233,8,2,0,0,0
1209,13973.0,288,11,264.7,3,3,3,333,9,2,0,1,2
1210,13974.0,50,28,413.59,2,2,2,222,6,1,0,0,0
1211,13975.0,32,331,2438.1899999999996,2,1,1,211,4,0,0,0,0
1212,13976.0,207,10,357.98,3,3,3,333,9,2,0,1,2
1213,13978.0,15,15,196.79,1,3,3,133,7,1,0,0,0
1214,13979.0,74,54,869.8699999999998,2,2,2,222,6,1,0,0,0
1215,13980.0,61,11,200.14000000000001,2,3,3,233,8,2,0,0,0
1216,13982.0,40,115,1861.11,2,1,1,211,4,0,0,0,0
1217,13983.0,30,112,2590.46,2,1,1,211,4,0,0,0,0
1218,13984.0,27,17,488.03,2,3,2,232,7,1,0,0,0
1219,13985.0,5,353,7024.530000000001,1,1,1,111,3,0,0,0,4
1220,13986.0,18,13,320.46000000000004,1,3,3,133,7,1,0,0,0
1221,13988.0,20,239,4098.8,1,1,1,111,3,0,0,0,0
1222,13989.0,66,41,1266.08,2,2,1,221,5,0,0,0,0
1223,13990.0,214,16,311.3,3,3,3,333,9,2,0,1,2
1224,13991.0,13,84,847.5400000000001,1,1,2,112,4,0,0,0,0
1225,13992.0,31,5,76.8,2,3,3,233,8,2,0,0,0
1226,13993.0,33,125,3409.6600000000003,2,1,1,211,4,0,0,0,0
1227,13994.0,4,148,2274.1400000000003,1,1,1,111,3,0,0,0,0
1228,13995.0,16,87,1383.49,1,1,1,111,3,0,0,0,0
1229,13999.0,11,212,3865.26,1,1,1,111,3,0,0,0,0
1230,14000.0,207,16,633.71,3,3,2,332,8,2,0,1,2
1231,14001.0,46,40,2030.33,2,2,1,221,5,0,0,0,0
1232,14002.0,135,47,529.7299999999999,3,2,2,322,7,1,0,0,0
1233,14004.0,44,171,4582.639999999999,2,1,1,211,4,0,0,0,0
1234,14005.0,10,84,2874.72,1,1,1,111,3,0,0,0,0
1235,14006.0,116,30,962.1899999999999,3,2,2,322,7,1,0,0,0
1236,14009.0,199,44,685.9299999999998,3,2,2,322,7,1,0,1,2
1237,14012.0,278,11,328.8,3,3,3,333,9,2,0,1,2
1238,14013.0,111,34,473.02,3,2,2,322,7,1,0,0,0
1239,14014.0,78,39,505.18,2,2,2,222,6,1,0,0,0
1240,14015.0,53,20,917.34,2,3,2,232,7,1,0,0,0
1241,14016.0,155,162,4328.46,3,1,1,311,5,0,0,1,2
1242,14019.0,47,68,1398.9599999999998,2,2,1,221,5,0,0,0,0
1243,14020.0,17,39,642.8000000000001,1,2,2,122,5,0,0,0,0
1244,14021.0,156,22,631.9000000000001,3,3,2,332,8,2,0,1,2
1245,14022.0,226,28,440.0,3,2,2,322,7,1,0,1,2
1246,14023.0,8,31,584.0699999999999,1,2,2,122,5,0,0,0,0
1247,14024.0,122,16,327.70000000000005,3,3,3,333,9,2,0,0,0
1248,14027.0,61,6,104.82000000000002,2,3,3,233,8,2,0,0,0
1249,14029.0,64,15,467.66,2,3,2,232,7,1,0,0,0
1250,14030.0,19,242,2358.8399999999997,1,1,1,111,3,0,0,0,0
1251,14031.0,8,258,14634.640000000001,1,1,1,111,3,0,0,0,4
1252,14032.0,3,152,2929.8399999999997,1,1,1,111,3,0,0,0,0
1253,14034.0,23,89,509.09000000000003,1,1,2,112,4,0,0,0,0
1254,14035.0,29,66,1428.0200000000002,2,2,1,221,5,0,0,0,0
1255,14036.0,285,38,626.65,3,2,2,322,7,1,0,1,2
1256,14037.0,177,28,147.2,3,2,3,323,8,2,0,1,2
1257,14038.0,79,93,1554.4799999999996,2,1,1,211,4,0,0,0,0
1258,14039.0,34,6,152.2,2,3,3,233,8,2,0,0,0
1259,14040.0,41,235,3487.59,2,1,1,211,4,0,0,0,0
1260,14041.0,267,21,141.41,3,3,3,333,9,2,0,1,2
1261,14044.0,27,206,646.4200000000001,2,1,2,212,5,0,0,0,0
1262,14045.0,110,6,1659.75,3,3,1,331,7,1,0,0,0
1263,14046.0,285,14,154.99,3,3,3,333,9,2,0,1,2
1264,14047.0,9,34,1290.0099999999998,1,2,1,121,4,0,0,0,0
1265,14048.0,278,88,375.13,3,1,2,312,6,1,0,1,2
1266,14049.0,17,495,5536.15,1,1,1,111,3,0,0,0,4
1267,14050.0,32,54,746.3599999999999,2,2,2,222,6,1,0,0,0
1268,14051.0,1,215,15477.34,1,1,1,111,3,0,0,0,4
1269,14052.0,20,56,225.36,1,2,3,123,6,1,0,0,0
1270,14053.0,125,4,260.25,3,3,3,333,9,2,0,0,0
1271,14054.0,66,6,92.46,2,3,3,233,8,2,0,0,0
1272,14055.0,107,10,725.6400000000001,3,3,2,332,8,2,0,0,0
1273,14056.0,2,1110,8062.460000000001,1,1,1,111,3,0,0,0,4
1274,14057.0,24,290,6141.099999999999,1,1,1,111,3,0,0,0,4
1275,14059.0,267,8,183.6,3,3,3,333,9,2,0,1,2
1276,14060.0,5,203,6135.38,1,1,1,111,3,0,0,0,0
1277,14062.0,10,111,10464.850000000002,1,1,1,111,3,0,0,0,0
1278,14064.0,30,79,1168.9199999999998,2,1,1,211,4,0,0,0,0
1279,14066.0,267,7,152.55,3,3,3,333,9,2,0,1,2
1280,14067.0,64,52,374.7,2,2,2,222,6,1,0,0,0
1281,14068.0,321,24,265.85,3,2,3,323,8,2,0,1,2
1282,14071.0,4,332,1306.1599999999999,1,1,1,111,3,0,0,0,0
1283,14073.0,22,14,139.54,1,3,3,133,7,1,0,0,0
1284,14075.0,5,43,942.26,1,2,2,122,5,0,0,0,0
1285,14076.0,130,44,118.67,3,2,3,323,8,2,0,0,0
1286,14077.0,41,42,499.4200000000001,2,2,2,222,6,1,0,0,0
1287,14078.0,102,65,1049.37,3,2,2,322,7,1,0,0,0
1288,14079.0,125,12,375.0999999999999,3,3,2,332,8,2,0,0,0
1289,14080.0,33,4,45.599999999999994,2,3,3,233,8,2,0,0,0
1290,14081.0,268,153,891.77,3,1,2,312,6,1,0,1,2
1291,14082.0,365,29,182.24999999999997,3,2,3,323,8,2,0,1,2
1292,14083.0,5,177,1002.9000000000001,1,1,2,112,4,0,0,0,0
1293,14085.0,3,449,4408.540000000001,1,1,1,111,3,0,0,0,4
1294,14087.0,3,69,178.72,1,2,3,123,6,1,0,0,0
1295,14088.0,11,590,50415.490000000005,1,1,1,111,3,0,0,0,4
1296,14089.0,57,13,158.75,2,3,3,233,8,2,0,0,0
1297,14090.0,325,1,76.32000000000001,3,3,3,333,9,2,0,1,2
1298,14092.0,8,217,4063.1000000000004,1,1,1,111,3,0,0,0,0
1299,14093.0,13,100,433.85999999999996,1,1,2,112,4,0,0,0,0
1300,14096.0,5,5128,57120.91,1,1,1,111,3,0,1,2,1
1301,14098.0,37,21,147.34999999999997,2,3,3,233,8,2,0,0,0
1302,14099.0,17,252,3092.97,1,1,1,111,3,0,0,0,0
1303,14100.0,138,25,191.95000000000002,3,2,3,323,8,2,0,0,0
1304,14101.0,74,35,5976.790000000001,2,2,1,221,5,0,0,0,0
1305,14102.0,6,63,1060.33,1,2,2,122,5,0,0,0,0
1306,14104.0,155,21,216.20999999999998,3,3,3,333,9,2,0,1,2
1307,14105.0,86,76,1260.33,2,1,1,211,4,0,0,0,0
1308,14107.0,52,124,2688.48,2,1,1,211,4,0,0,0,0
1309,14108.0,31,35,594.1600000000001,2,2,2,222,6,1,0,0,0
1310,14109.0,24,14,80.19999999999999,1,3,3,133,7,1,0,0,0
1311,14110.0,4,157,5669.650000000001,1,1,1,111,3,0,0,0,0
1312,14111.0,15,11,688.6,1,3,2,132,6,1,0,0,0
1313,14112.0,23,173,2774.17,1,1,1,111,3,0,0,0,0
